id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply,start_at,end_at,game_duration_mins,base_time,increment_time,hour,rating_diff,game_type
VTw8zBpR,False,1503128459775.0,1503128743892.0,31,resign,white,10+0,1951,1500,D30,Queen's Gambit Declined,4,2017-08-19 07:40:59.775,2017-08-19 07:45:43.892,5.0,10,0,7,451,rapid
ThtN70Dk,False,1503127841576.0,1503128386935.0,44,resign,black,10+0,1500,1951,B50,Sicilian Defense,4,2017-08-19 07:30:41.576,2017-08-19 07:39:46.935,9.0,10,0,7,451,rapid
yCRY6Nv5,False,1503127710496.0,1503127835744.0,23,mate,white,10+0,1951,1435,D20,Queen's Gambit Accepted: Old Variation,5,2017-08-19 07:28:30.496,2017-08-19 07:30:35.744,2.0,10,0,7,516,rapid
NFNJqH2J,False,1503127452138.0,1503127705076.0,52,mate,black,10+0,1435,1951,D00,Queen's Pawn Game #3,4,2017-08-19 07:24:12.138,2017-08-19 07:28:25.076,4.0,10,0,7,516,rapid
IsNQztA1,False,1503127262841.0,1503127448083.0,27,mate,white,10+0,1951,1500,A40,Englund Gambit,2,2017-08-19 07:21:02.841,2017-08-19 07:24:08.083,3.0,10,0,7,451,rapid
wD5xLl4L,False,1503077235732.0,1503077823708.0,54,resign,black,10+0,1951,1875,E61,King's Indian Defense: Smyslov Variation,9,2017-08-18 17:27:15.732,2017-08-18 17:37:03.708,10.0,10,0,17,76,rapid
PqCW2eXt,False,1503076539559.0,1503077210677.0,51,resign,black,10+0,1951,1848,A80,Dutch Defense,2,2017-08-18 17:15:39.559,2017-08-18 17:26:50.677,11.0,10,0,17,103,rapid
ThKAFWVP,False,1502640743901.0,1502641471926.0,86,resign,black,10+0,1679,1951,B50,Sicilian Defense,4,2017-08-13 16:12:23.901,2017-08-13 16:24:31.926,12.0,10,0,16,272,rapid
9HwEcaTe,False,1502640643120.0,1502640737000.0,29,resign,white,10+0,1951,1679,D20,Queen's Gambit Accepted: Old Variation,5,2017-08-13 16:10:43.120,2017-08-13 16:12:17.000,2.0,10,0,16,272,rapid
dzw9nnrA,False,1502640193556.0,1502640637499.0,78,resign,black,10+0,1679,1951,B50,Sicilian Defense,4,2017-08-13 16:03:13.556,2017-08-13 16:10:37.499,7.0,10,0,16,272,rapid
OZTVonxN,False,1502639837144.0,1502640166109.0,97,resign,white,10+0,1951,1513,D10,Slav Defense: Exchange Variation,5,2017-08-13 15:57:17.144,2017-08-13 16:02:46.109,5.0,10,0,15,438,rapid
yrUMhVcZ,False,1502639166331.0,1502639817393.0,54,resign,black,10+0,1740,1951,D08,Queen's Gambit Refused: Albin Countergambit |  Normal Line,7,2017-08-13 15:46:06.331,2017-08-13 15:56:57.393,11.0,10,0,15,211,rapid
pHTvZrgH,False,1502638667949.0,1502639146497.0,73,resign,white,10+0,1951,1475,D20,Queen's Gambit Accepted: Old Variation,5,2017-08-13 15:37:47.949,2017-08-13 15:45:46.497,8.0,10,0,15,476,rapid
HFffVCEe,True,1493924711881.0,1493925473306.0,70,mate,black,10+0,1029,1753,E00,Amar Opening,1,2017-05-04 19:05:11.881,2017-05-04 19:17:53.306,13.0,10,0,19,724,rapid
PKXpG379,False,1482401911212.0,1482402462981.0,41,resign,black,5+5,1242,1336,C42,Petrov's Defense #2,5,2016-12-22 10:18:31.212,2016-12-22 10:27:42.981,9.0,5,5,10,94,blitz
tCZGHc0i,False,1482398081362.0,1482398960399.0,81,mate,white,5+5,1500,1336,C46,Four Knights Game,6,2016-12-22 09:14:41.362,2016-12-22 09:29:20.399,15.0,5,5,9,164,blitz
FJPBq2Kd,False,1482392418574.0,1482393713456.0,68,resign,black,12+8,1336,1500,D01,Queen's Pawn Game: Chigorin Variation,4,2016-12-22 07:40:18.574,2016-12-22 08:01:53.456,22.0,12,8,7,164,rapid
So2I2eF4,False,1482391502400.0,1482391792343.0,30,resign,black,5+8,1336,1500,D02,Queen's Pawn Game: Zukertort Variation,3,2016-12-22 07:25:02.400,2016-12-22 07:29:52.343,5.0,5,8,7,164,blitz
oxabMJc4,True,1482391366270.0,1482391491223.0,9,resign,white,40+0,1524,1500,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5,2016-12-22 07:22:46.270,2016-12-22 07:24:51.223,2.0,40,0,7,24,classic
5CGvpsqD,True,1496681716964.0,1496682015905.0,22,draw,draw,15+5,1257,1500,A40,Horwitz Defense,2,2017-06-05 16:55:16.964,2017-06-05 17:00:15.905,5.0,15,5,16,243,rapid
WEzpfM95,True,1491255309376.0,1491256181220.0,73,mate,white,20+10,1259,1252,C00,French Defense: Normal Variation,3,2017-04-03 21:35:09.376,2017-04-03 21:49:41.220,15.0,20,10,21,7,classic
EzP4a52Q,True,1491255090922.0,1491255303240.0,28,resign,black,8+8,1268,1318,D10,Slav Defense,4,2017-04-03 21:31:30.922,2017-04-03 21:35:03.240,4.0,8,8,21,50,rapid
CVpcAlRc,True,1491084617579.0,1491085238790.0,31,resign,white,10+7,1314,1278,C21,Center Game #2,3,2017-04-01 22:10:17.579,2017-04-01 22:20:38.790,10.0,10,7,22,36,rapid
BJEfdM7Z,True,1491083603502.0,1491084585962.0,109,outoftime,draw,10+1,1316,1276,C20,King's Pawn Game: Leonardis Variation,3,2017-04-01 21:53:23.502,2017-04-01 22:09:45.962,16.0,10,1,21,40,rapid
Rxobk8c7,True,1490896219618.0,1490896859299.0,72,resign,black,8+0,1295,1374,D30,Queen's Gambit Declined,4,2017-03-30 17:50:19.618,2017-03-30 18:00:59.299,11.0,8,0,17,79,rapid
5BWlSTJU,True,1490896101013.0,1490896196805.0,13,resign,white,20+0,1282,1358,D20,Queen's Gambit Accepted: Old Variation,5,2017-03-30 17:48:21.013,2017-03-30 17:49:56.805,2.0,20,0,17,76,classic
wL3PUnuU,True,1490820177604.0,1490821746362.0,125,resign,white,10+5,1263,1293,D01,Richter-Veresov Attack #2,6,2017-03-29 20:42:57.604,2017-03-29 21:09:06.362,26.0,10,5,20,30,rapid
M0sdS0xd,True,1490785798628.0,1490786549183.0,37,mate,white,10+2,1282,1309,A40,English Defense #2,2,2017-03-29 11:09:58.628,2017-03-29 11:22:29.183,13.0,10,2,11,27,rapid
cPmKgWzw,True,1490015164058.0,1490016363000.0,78,resign,white,15+0,1272,1246,D30,Queen's Gambit Declined,4,2017-03-20 13:06:04.058,2017-03-20 13:26:03.000,20.0,15,0,13,26,rapid
mMezF6gD,True,1489930717509.0,1489931852776.0,78,mate,black,10+5,1280,1366,D02,Queen's Pawn Game: Chigorin Variation,4,2017-03-19 13:38:37.509,2017-03-19 13:57:32.776,19.0,10,5,13,86,rapid
9M0PDTE2,True,1489930552405.0,1489930707004.0,17,resign,white,5+5,1305,1290,A41,Queen's Pawn,2,2017-03-19 13:35:52.405,2017-03-19 13:38:27.004,3.0,5,5,13,15,blitz
KPJotpfs,True,1489929717561.0,1489930523204.0,33,resign,white,15+10,1383,1299,C53,Italian Game: Classical Variation #2,7,2017-03-19 13:21:57.561,2017-03-19 13:35:23.204,13.0,15,10,13,84,rapid
eND9QD6h,True,1489929146554.0,1489929424444.0,24,mate,black,10+2,1350,1286,C64,Ruy Lopez: Classical Variation,6,2017-03-19 13:12:26.554,2017-03-19 13:17:04.444,5.0,10,2,13,64,rapid
CDnnell0,True,1489873808141.0,1489874432414.0,52,resign,black,20+0,1205,1278,D31,Queen's Gambit Declined: Queen's Knight Variation,5,2017-03-18 21:50:08.141,2017-03-18 22:00:32.414,10.0,20,0,21,73,classic
sLcgDv4q,True,1489873643058.0,1489873759224.0,15,resign,white,10+1,1268,1215,D30,Queen's Gambit Declined,4,2017-03-18 21:47:23.058,2017-03-18 21:49:19.224,2.0,10,1,21,53,rapid
zKJ6qjh2,True,1489871699378.0,1489872970149.0,128,mate,black,10+2,1273,1480,D10,Slav Defense: Exchange Variation,5,2017-03-18 21:14:59.378,2017-03-18 21:36:10.149,21.0,10,2,21,207,rapid
GcMw0dPn,True,1489870854284.0,1489871678576.0,59,mate,white,20+10,1333,1283,C21,Center Game #2,3,2017-03-18 21:00:54.284,2017-03-18 21:14:38.576,14.0,20,10,21,50,classic
c6YsThVV,True,1489848341757.0,1489850321754.0,145,resign,white,20+2,1368,1291,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4,2017-03-18 14:45:41.757,2017-03-18 15:18:41.754,33.0,20,2,14,77,classic
QNpZOD3X,True,1489841526527.0,1489842116709.0,40,resign,black,10+15,1301,1341,A40,Englund Gambit Complex: Felbecker Gambit,6,2017-03-18 12:52:06.527,2017-03-18 13:01:56.709,10.0,10,15,12,40,rapid
uXgS4wSy,True,1489841163668.0,1489841516236.0,25,resign,black,10+5,1311,1349,D10,Slav Defense: Exchange Variation,5,2017-03-18 12:46:03.668,2017-03-18 12:51:56.236,6.0,10,5,12,38,rapid
oZrDwo1Q,True,1489840687060.0,1489840966750.0,22,resign,black,9+10,1317,1490,D10,Slav Defense,4,2017-03-18 12:38:07.060,2017-03-18 12:42:46.750,5.0,9,10,12,173,rapid
5gwekLao,True,1489512628841.0,1489513744537.0,54,resign,black,20+0,1302,1306,D01,Queen's Pawn Game: Chigorin Variation,4,2017-03-14 17:30:28.841,2017-03-14 17:49:04.537,19.0,20,0,17,4,classic
7WNdMS0o,True,1489511580124.0,1489512578946.0,53,resign,white,15+0,1297,1236,D06,Queen's Gambit Refused: Marshall Defense,4,2017-03-14 17:13:00.124,2017-03-14 17:29:38.946,17.0,15,0,17,61,rapid
mN2mkIIi,True,1489510238937.0,1489511442650.0,105,resign,white,20+10,1289,1195,D30,Queen's Gambit Declined,4,2017-03-14 16:50:38.937,2017-03-14 17:10:42.650,20.0,20,10,16,94,classic
5R0OvEII,True,1489249631720.0,1489250325950.0,48,resign,black,5+6,1175,1281,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,2017-03-11 16:27:11.720,2017-03-11 16:38:45.950,12.0,5,6,16,106,blitz
lFFjYL6D,True,1489249489489.0,1489249619338.0,13,resign,white,15+1,1310,1291,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8,2017-03-11 16:24:49.489,2017-03-11 16:26:59.338,2.0,15,1,16,19,rapid
ho0j8U9q,True,1489192219925.0,1489192920098.0,44,resign,black,10+0,1301,1368,D20,Queen's Gambit Accepted: Old Variation,5,2017-03-11 00:30:19.925,2017-03-11 00:42:00.098,12.0,10,0,0,67,rapid
ZSdufEZx,True,1489191952013.0,1489192119975.0,15,resign,white,15+2,1290,1320,B06,Modern Defense: Norwegian Defense,4,2017-03-11 00:25:52.013,2017-03-11 00:28:39.975,3.0,15,2,0,30,rapid
J8HVJIOA,True,1489191420595.0,1489191943845.0,33,resign,white,10+10,1323,1301,C50,Italian Game: Giuoco Pianissimo |  Normal,8,2017-03-11 00:17:00.595,2017-03-11 00:25:43.845,9.0,10,10,0,22,rapid
MKBeFAYu,True,1489139544022.0,1489140503019.0,73,mate,white,15+1,1288,1329,A43,Benoni Defense: Benoni Gambit Accepted,3,2017-03-10 09:52:24.022,2017-03-10 10:08:23.019,16.0,15,1,9,41,rapid
zEwR3Vi5,True,1489014847267.0,1489015846355.0,52,mate,black,15+8,1103,1283,C78,Ruy Lopez: Morphy Defense |  Arkhangelsk Variation,12,2017-03-08 23:14:07.267,2017-03-08 23:30:46.355,17.0,15,8,23,180,rapid
iAdCyyDM,True,1489013753969.0,1489014161453.0,28,resign,black,15+7,1291,1396,D06,Queen's Gambit Refused: Marshall Defense,4,2017-03-08 22:55:53.969,2017-03-08 23:02:41.453,7.0,15,7,22,105,rapid
MyNBKqb1,True,1489012980164.0,1489013580422.0,55,draw,draw,16+0,1286,1442,D20,Queen's Gambit Accepted: Old Variation,5,2017-03-08 22:43:00.164,2017-03-08 22:53:00.422,10.0,16,0,22,156,classic
sT6kqnqI,True,1489012485498.0,1489012964775.0,21,resign,white,20+5,1346,1296,C46,Four Knights Game: Italian Variation,7,2017-03-08 22:34:45.498,2017-03-08 22:42:44.775,8.0,20,5,22,50,classic
bjiBpTSw,True,1489011983136.0,1489012457682.0,27,resign,white,30+0,1401,1304,C24,Bishop's Opening: Berlin Defense,4,2017-03-08 22:26:23.136,2017-03-08 22:34:17.682,8.0,30,0,22,97,classic
2BmkY7I7,True,1488929650466.0,1488930151371.0,48,resign,black,15+0,1313,1374,D06,Queen's Gambit Refused: Marshall Defense,4,2017-03-07 23:34:10.466,2017-03-07 23:42:31.371,8.0,15,0,23,61,rapid
iEh5j0ut,True,1488928502836.0,1488929593751.0,87,mate,white,12+2,1302,1304,B32,Sicilian Defense: Franco-Sicilian Variation,6,2017-03-07 23:15:02.836,2017-03-07 23:33:13.751,18.0,12,2,23,2,rapid
dyf0MdIY,True,1488927463860.0,1488928440525.0,51,resign,white,8+10,1369,1312,C22,Center Game: Normal Variation,6,2017-03-07 22:57:43.860,2017-03-07 23:14:00.525,16.0,8,10,22,57,rapid
PlTgdOAy,True,1488927093390.0,1488927420047.0,27,resign,white,15+6,1436,1319,D00,Queen's Pawn Game,2,2017-03-07 22:51:33.390,2017-03-07 22:57:00.047,5.0,15,6,22,117,rapid
PZy7Q5dZ,True,1488840766572.0,1488841258180.0,47,mate,white,10+2,1307,1382,D02,Queen's Pawn Game: Chigorin Variation,4,2017-03-06 22:52:46.572,2017-03-06 23:00:58.180,8.0,10,2,22,75,rapid
BkYjPOgQ,True,1488840520438.0,1488840707220.0,20,resign,black,10+2,1240,1297,C68,Ruy Lopez: Exchange Variation,7,2017-03-06 22:48:40.438,2017-03-06 22:51:47.220,3.0,10,2,22,57,rapid
TyqWASwx,True,1488840010402.0,1488840422567.0,42,resign,black,8+0,1308,1337,A40,English Defense #2,2,2017-03-06 22:40:10.402,2017-03-06 22:47:02.567,7.0,8,0,22,29,rapid
iYlMZPgv,True,1488744439406.0,1488745919933.0,59,mate,white,14+1,1297,1276,D30,Queen's Gambit Declined,4,2017-03-05 20:07:19.406,2017-03-05 20:31:59.933,25.0,14,1,20,21,rapid
KMkDjgc1,True,1488741802039.0,1488742309040.0,36,resign,black,8+8,1274,1285,C44,Scotch Game,5,2017-03-05 19:23:22.039,2017-03-05 19:31:49.040,8.0,8,8,19,11,rapid
9taGYvtm,True,1488740551617.0,1488740807318.0,20,resign,white,15+0,1276,1179,D20,Queen's Gambit Accepted: Old Variation,5,2017-03-05 19:02:31.617,2017-03-05 19:06:47.318,4.0,15,0,19,97,rapid
k4igp7gm,True,1488661286764.0,1488662354362.0,51,mate,white,10+5,1421,1284,C46,Four Knights Game: Italian Variation,7,2017-03-04 21:01:26.764,2017-03-04 21:19:14.362,18.0,10,5,21,137,rapid
zYcOMumv,True,1488660009772.0,1488661231162.0,58,resign,black,30+0,1288,1587,D10,Slav Defense: Exchange Variation,5,2017-03-04 20:40:09.772,2017-03-04 21:00:31.162,20.0,30,0,20,299,classic
FTK1w6ca,True,1482601377463.0,1482602033206.0,53,resign,white,15+0,1943,1500,B01,Scandinavian Defense,2,2016-12-24 17:42:57.463,2016-12-24 17:53:53.206,11.0,15,0,17,443,rapid
aa8wrwYq,False,1503294895321.0,1503295453776.0,26,resign,black,5+15,1516,1500,D20,Queen's Gambit Accepted: Old Variation,5,2017-08-21 05:54:55.321,2017-08-21 06:04:13.776,9.0,5,15,5,16,blitz
VBgWo7M9,False,1501684629203.0,1501684694067.0,7,resign,white,10+5,1500,1500,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,2017-08-02 14:37:09.203,2017-08-02 14:38:14.067,1.0,10,5,14,0,rapid
QktgrSqg,False,1501683422324.0,1501684590059.0,76,resign,black,10+5,1500,1500,C46,Three Knights Opening,5,2017-08-02 14:17:02.324,2017-08-02 14:36:30.059,19.0,10,5,14,0,rapid
JsSdxkOG,False,1500096412399.0,1500097000205.0,47,resign,white,5+7,1441,1500,C49,Four Knights Game: Double Spanish,8,2017-07-15 05:26:52.399,2017-07-15 05:36:40.205,10.0,5,7,5,59,blitz
1co0TAj7,False,1489674570245.0,1489676759820.0,92,mate,black,15+15,1500,1560,A04,Zukertort Opening: Pirc Invitation,2,2017-03-16 14:29:30.245,2017-03-16 15:05:59.820,36.0,15,15,14,60,rapid
5QgWX8X4,False,1489440099159.0,1489441466206.0,55,mate,white,15+10,1500,1500,D00,Queen's Pawn Game,2,2017-03-13 21:21:39.159,2017-03-13 21:44:26.206,23.0,15,10,21,0,rapid
exIUITe8,False,1489439304726.0,1489440096925.0,60,resign,black,15+10,1500,1500,C41,Philidor Defense #2,4,2017-03-13 21:08:24.726,2017-03-13 21:21:36.925,13.0,15,10,21,0,rapid
CFLhBIrk,False,1489430558247.0,1489431737971.0,55,mate,white,12+4,1833,1500,A53,Old Indian Defense,4,2017-03-13 18:42:38.247,2017-03-13 19:02:17.971,20.0,12,4,18,333,rapid
cdkAllQe,False,1485522541756.0,1485525019265.0,79,outoftime,white,15+10,1500,1500,C60,Ruy Lopez,5,2017-01-27 13:09:01.756,2017-01-27 13:50:19.265,41.0,15,10,13,0,rapid
oL0PYmZ9,True,1485703331666.0,1485704319287.0,39,resign,white,15+15,1274,1311,B20,Sicilian Defense,2,2017-01-29 15:22:11.666,2017-01-29 15:38:39.287,16.0,15,15,15,37,rapid
4YpUlLYE,True,1485701096445.0,1485702380795.0,32,outoftime,black,15+15,1323,1348,C41,Philidor Defense #2,4,2017-01-29 14:44:56.445,2017-01-29 15:06:20.795,21.0,15,15,14,25,rapid
YpTcK3nj,True,1485700793124.0,1485700999568.0,23,resign,white,15+15,1305,1483,B07,Pirc Defense #4,2,2017-01-29 14:39:53.124,2017-01-29 14:43:19.568,3.0,15,15,14,178,rapid
g1VCinre,True,1485460634772.0,1485461549316.0,66,outoftime,black,5+5,1469,1285,C46,Three Knights Opening,5,2017-01-26 19:57:14.772,2017-01-26 20:12:29.316,15.0,5,5,19,184,blitz
71wkYTM5,True,1485130110289.0,1485130918776.0,96,mate,black,5+5,1295,1758,B10,Caro-Kann Defense,2,2017-01-23 00:08:30.289,2017-01-23 00:21:58.776,13.0,5,5,0,463,blitz
3onzupfi,True,1485102152058.0,1485103208970.0,154,mate,black,5+5,1498,1274,C60,Ruy Lopez: Cozio Defense,6,2017-01-22 16:22:32.058,2017-01-22 16:40:08.970,18.0,5,5,16,224,blitz
LlB8jMg6,True,1485059802912.0,1485060823356.0,94,resign,black,5+5,1278,1582,C61,Ruy Lopez: Bird Variation,6,2017-01-22 04:36:42.912,2017-01-22 04:53:43.356,17.0,5,5,4,304,blitz
tcefYv74,True,1485058355055.0,1485058796414.0,47,resign,black,5+5,1298,1119,C45,Scotch Game,7,2017-01-22 04:12:35.055,2017-01-22 04:19:56.414,7.0,5,5,4,179,blitz
bHBd6vtc,True,1485057418852.0,1485058218931.0,85,resign,white,5+5,1498,1304,B23,Sicilian Defense: Closed Variation,3,2017-01-22 03:56:58.852,2017-01-22 04:10:18.931,13.0,5,5,3,194,blitz
X8ykXx7n,True,1484857362240.0,1484858069418.0,63,mate,white,5+5,1556,1310,B25,Sicilian Defense: Closed Variation |  Traditional,4,2017-01-19 20:22:42.240,2017-01-19 20:34:29.418,12.0,5,5,20,246,blitz
18vY2TIQ,True,1484621120197.0,1484621966419.0,77,mate,white,5+5,1305,1023,C41,Philidor Defense #2,4,2017-01-17 02:45:20.197,2017-01-17 02:59:26.419,14.0,5,5,2,282,blitz
F4ECf8HX,True,1484619270723.0,1484620159605.0,119,resign,white,5+5,1674,1308,B31,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack |  Fianchetto Variation,6,2017-01-17 02:14:30.723,2017-01-17 02:29:19.605,15.0,5,5,2,366,blitz
6nvIsPDV,False,1485802153893.0,1485803826760.0,87,mate,white,15+10,1400,1259,A04,Zukertort Opening: Black Mustang Defense,2,2017-01-30 18:49:13.893,2017-01-30 19:17:06.760,28.0,15,10,18,141,rapid
AiJsCNT3,False,1485796993267.0,1485799389534.0,57,resign,white,25+2,1423,1400,B00,Owen Defense,2,2017-01-30 17:23:13.267,2017-01-30 18:03:09.534,40.0,25,2,17,23,classic
LmprBKz4,False,1485663220225.0,1485664417982.0,60,outoftime,black,10+2,1400,1476,A04,Zukertort Opening: Black Mustang Defense,2,2017-01-29 04:13:40.225,2017-01-29 04:33:37.982,20.0,10,2,4,76,rapid
r9ejdbjs,False,1485658190948.0,1485659945115.0,72,outoftime,black,15+10,1290,1400,A10,English Opening,1,2017-01-29 02:49:50.948,2017-01-29 03:19:05.115,29.0,15,10,2,110,rapid
2Sm5QnMm,False,1485651481942.0,1485653460009.0,73,resign,white,15+10,1530,1400,B00,Owen Defense,2,2017-01-29 00:58:01.942,2017-01-29 01:31:00.009,33.0,15,10,0,130,rapid
EdJ1mGWu,False,1485651122263.0,1485651387724.0,27,mate,white,15+10,1619,1400,A40,Modern Defense,2,2017-01-29 00:52:02.263,2017-01-29 00:56:27.724,4.0,15,10,0,219,rapid
LLrbrute,False,1485650118525.0,1485651115946.0,44,resign,black,15+10,1400,1619,A06,Nimzowitsch-Larsen Attack,3,2017-01-29 00:35:18.525,2017-01-29 00:51:55.946,17.0,15,10,0,219,rapid
ISYujqq4,False,1485641924934.0,1485643055935.0,72,mate,black,15+10,1302,1400,A40,English Defense #2,2,2017-01-28 22:18:44.934,2017-01-28 22:37:35.935,19.0,15,10,22,98,rapid
eXZgZgwi,False,1485639392565.0,1485640228842.0,113,mate,white,10+0,1400,1475,A06,Nimzowitsch-Larsen Attack,3,2017-01-28 21:36:32.565,2017-01-28 21:50:28.842,14.0,10,0,21,75,rapid
9E1SgFZK,False,1485545233746.0,1485546161341.0,46,resign,white,15+10,1400,1476,A04,Zukertort Opening: Black Mustang Defense,2,2017-01-27 19:27:13.746,2017-01-27 19:42:41.341,15.0,15,10,19,76,rapid
ZXjwXxCx,False,1485545032397.0,1485545134688.0,16,resign,white,25+0,1741,1400,B00,Owen Defense,2,2017-01-27 19:23:52.397,2017-01-27 19:25:34.688,2.0,25,0,19,341,classic
UgQZzgHg,False,1485496220029.0,1485498647252.0,73,mate,white,15+10,1400,1028,A04,Zukertort Opening: Queen's Gambit Invitation,2,2017-01-27 05:50:20.029,2017-01-27 06:30:47.252,40.0,15,10,5,372,rapid
1CMrbWII,False,1485490056686.0,1485491435405.0,106,draw,draw,5+8,1766,1400,B00,Owen Defense,2,2017-01-27 04:07:36.686,2017-01-27 04:30:35.405,23.0,5,8,4,366,blitz
aan0lCgE,False,1485486939784.0,1485488239091.0,51,resign,white,15+0,1437,1400,A40,English Defense #2,2,2017-01-27 03:15:39.784,2017-01-27 03:37:19.091,22.0,15,0,3,37,rapid
F1gPqpN4,False,1485486452127.0,1485486633411.0,18,resign,black,15+0,1352,1400,B00,Owen Defense,2,2017-01-27 03:07:32.127,2017-01-27 03:10:33.411,3.0,15,0,3,48,rapid
EG0ljdQk,False,1485484146462.0,1485485685245.0,95,outoftime,white,15+0,1631,1400,B00,Owen Defense: Smith Gambit,5,2017-01-27 02:29:06.462,2017-01-27 02:54:45.245,26.0,15,0,2,231,rapid
hjx8FroL,False,1485483535065.0,1485483695939.0,18,resign,white,10+0,1559,1400,A40,English Defense #2,2,2017-01-27 02:18:55.065,2017-01-27 02:21:35.939,3.0,10,0,2,159,rapid
jtJwv4Nf,False,1485482274199.0,1485483172882.0,64,resign,black,15+0,1400,1635,A04,Zukertort Opening: Sicilian Invitation,2,2017-01-27 01:57:54.199,2017-01-27 02:12:52.882,15.0,15,0,1,235,rapid
H7E4hWqv,False,1485481916938.0,1485482206691.0,9,resign,white,40+10,1400,1381,A06,Nimzowitsch-Larsen Attack,3,2017-01-27 01:51:56.938,2017-01-27 01:56:46.691,5.0,40,10,1,19,classic
9zedLmir,False,1485481244038.0,1485481613822.0,25,resign,black,15+15,1171,1400,B00,Owen Defense,2,2017-01-27 01:40:44.038,2017-01-27 01:46:53.822,6.0,15,15,1,229,rapid
hbqcztwk,False,1485468512289.0,1485468992365.0,59,resign,white,10+0,1318,1400,B00,Owen Defense,2,2017-01-26 22:08:32.289,2017-01-26 22:16:32.365,8.0,10,0,22,82,rapid
7O6Uuh0i,False,1485465827784.0,1485466970160.0,85,mate,white,20+0,1400,1372,A04,Zukertort Opening: Kingside Fianchetto,2,2017-01-26 21:23:47.784,2017-01-26 21:42:50.160,19.0,20,0,21,28,classic
kPp3lx0a,False,1485465017600.0,1485465795301.0,30,resign,black,20+0,1400,1387,A06,Nimzowitsch-Larsen Attack,3,2017-01-26 21:10:17.600,2017-01-26 21:23:15.301,13.0,20,0,21,13,classic
7DgjMvPQ,False,1485464690265.0,1485464874746.0,15,mate,white,20+0,1371,1400,B00,Owen Defense,2,2017-01-26 21:04:50.265,2017-01-26 21:07:54.746,3.0,20,0,21,29,classic
ZhXMXZu8,False,1485460717570.0,1485462774995.0,66,resign,black,20+0,1400,1349,A06,Nimzowitsch-Larsen Attack,3,2017-01-26 19:58:37.570,2017-01-26 20:32:54.995,34.0,20,0,19,51,classic
nvw8PP4G,False,1485458930891.0,1485459582635.0,38,mate,black,20+0,1675,1400,B00,Owen Defense,2,2017-01-26 19:28:50.891,2017-01-26 19:39:42.635,11.0,20,0,19,275,classic
5WaYGUjv,False,1485458227405.0,1485458420645.0,18,resign,black,10+0,1515,1400,B00,Owen Defense,2,2017-01-26 19:17:07.405,2017-01-26 19:20:20.645,3.0,10,0,19,115,rapid
tiHGrDbt,False,1485456411631.0,1485457568782.0,81,mate,white,15+10,1400,1332,A04,Zukertort Opening: Queen's Gambit Invitation,2,2017-01-26 18:46:51.631,2017-01-26 19:06:08.782,19.0,15,10,18,68,rapid
3HObSO6y,False,1485414740766.0,1485415546386.0,58,mate,black,5+8,1366,1400,B00,Owen Defense,2,2017-01-26 07:12:20.766,2017-01-26 07:25:46.386,13.0,5,8,7,34,blitz
TmBFIrDI,False,1485412841690.0,1485413174480.0,31,resign,black,5+5,1589,1400,B00,Owen Defense,2,2017-01-26 06:40:41.690,2017-01-26 06:46:14.480,6.0,5,5,6,189,blitz
